customer_id,service_date,vehicle_type,service_type,service_cost,service_duration,customer_rating,location,payment_method,visit_frequency,total_spent,avg_spent_per_visit,avg_rating,days_since_last_visit,service_year,service_month,day_of_week,is_weekend,vehicle_type_encoded,service_type_encoded,day_of_week_encoded,location_encoded,payment_method_encoded,cost_category,loyalty_tier,recency_category
C0677,2023-04-21,Hatchback,Premium Wash,0.4267088360058967,0.2761904761904762,3.0,Highway,Cash,0.6153846153846154,0.35707340787554687,0.28536657761947165,3.67,0.3664197530864198,2023,4,Friday,False,0,12,0,2,0,Standard,Regular,Warming
C0333,2024-11-27,Hatchback,Basic Wash,0.36840383284695694,0.0761904761904762,4.0,Airport,Cash,0.5384615384615385,0.338219089288608,0.30466013653903234,4.12,0.2928395061728395,2024,11,Wednesday,False,0,7,6,0,0,Standard,Regular,Active
C0259,2024-07-04,Luxury,Deluxe Wash,0.5096234844610248,0.4,3.0,Airport,Cash,0.4615384615384616,0.3422459893048128,0.3533392698130009,3.29,0.39308641975308645,2024,7,Thursday,False,2,8,4,0,0,Standard,Regular,Warming
C0364,2022-02-18,Sedan,Premium Wash,0.449588585697524,0.38510138544820627,3.0,Suburban,Membership,0.5384615384615385,0.28781396856263164,0.2584743247254378,4.0,0.40098765432098765,2022,2,Friday,False,6,12,0,4,3,Standard,Regular,Warming
C0126,2025-08-05,Sedan,Basic Wash,0.36792247059177474,0.019047619047619035,3.0,Mall,Debit Card,0.38461538461538464,0.08810565548533462,0.10305728702879194,3.33,0.19703703703703704,2025,8,Tuesday,False,6,7,5,3,2,Standard,Regular,Active
C0291,2024-01-18,Van,Basic Wash,0.3594083757032402,0.0380952380952381,2.0,Mall,Debit Card,0.3076923076923077,0.1798817047480149,0.2594835262689225,3.8,0.4760493827160494,2024,1,Thursday,False,15,7,4,3,2,Standard,Regular,Warming
C0898,2025-03-06,Nan!,#Basic Wash,0.36214612352958875,0.08571428571428572,4.0,Airport,Mobile Pay,0.38461538461538464,0.09094150056716901,0.10650044523597507,3.67,0.27209876543209877,2025,3,Thursday,False,5,2,4,0,4,Standard,Regular,Active
C0962,2024-11-02,Hatchback,Premium Wash,0.4189167845001354,0.21904761904761907,5.0,Airport,Cash,0.38461538461538464,0.33466212931453565,0.40409617097061445,4.17,0.3333333333333333,2024,11,Saturday,True,0,12,2,0,0,Standard,Regular,Warming
C0650,2022-05-18,Luxury,Full Service,0.6978361262372516,0.7142857142857143,4.0,Mall,Mobile Pay,0.38461538461538464,0.62448549667801,0.758029088750371,4.33,0.4069135802469136,2022,5,Wednesday,False,2,9,6,3,4,Premium,Regular,Warming
C0195,2022-02-18,Hatchback,Deluxe Wash,0.5081192274135805,0.38095238095238093,4.0,Airport,Mobile Pay,0.38461538461538464,0.2991249392318911,0.36070050460077174,3.5,0.8212345679012346,2022,2,Friday,False,0,8,0,0,4,Standard,Regular,At-Risk
C0911,2023-03-27,Unknown,Full Service,0.7288539065555523,0.7428571428571429,4.0,Mall,Mobile Pay,0.15384615384615385,0.14812023983146977,0.35945384387058477,4.0,0.6227160493827161,2023,3,Monday,False,14,9,1,3,4,Premium,New,Warming
C0678,2023-11-29,Truck,Full Service,0.6056552543698668,0.8857142857142858,5.0,Suburban,Membership,0.6153846153846154,0.8115297358612866,0.6553279905016325,4.0,0.5007407407407407,2023,11,Wednesday,False,11,9,6,4,3,Standard,Regular,Warming
C0523,2022-02-18,Truck,Premium Wash,0.447106561569241,0.2761904761904762,2.0,Airport,Membership,0.3076923076923077,0.22908766812510128,0.33161175422974176,3.0,0.4365432098765432,2022,2,Friday,False,11,12,0,0,3,Standard,Regular,Warming
C0071,2022-02-18,Suv,Basic Wash,0.3682534071422125,0.009523809523809518,5.0,Airport,Mobile Pay,0.23076923076923078,0.23098363312267053,0.41964974769961416,3.5,0.3417283950617284,2022,2,Friday,False,8,7,0,0,4,Standard,New,Warming
C0013,2024-11-09,Hatchback,Interior Detailing,0.5964792863804568,0.5523809523809524,4.0,Highway,Credit Card,0.4615384615384616,0.5543996110841031,0.5754229741763134,4.0,0.3298765432098765,2024,11,Saturday,True,0,10,2,2,1,Standard,Regular,Active
C0314,2024-09-16,Unknown,Full Service,0.7437761364661994,0.8476190476190476,4.0,Downtown,Membership,0.4615384615384616,0.6666180521795495,0.6928465420005936,4.14,0.3565432098765432,2024,9,Monday,False,14,9,1,1,3,Premium,Regular,Warming
C0662,2022-02-18,Suv,Basic Wash,0.36383089142272634,0.009523809523809518,3.0,Mall,Membership,0.23076923076923078,0.056968076486793064,0.10092015434847135,3.75,0.4034567901234568,2022,2,Friday,False,8,7,0,3,3,Standard,New,Warming
C0689,2024-10-18,Suv,Full Service,0.6645318752068354,0.8666666666666668,4.0,Suburban,Debit Card,0.5384615384615385,0.7434694538972614,0.6758088453547045,2.75,0.34074074074074073,2024,10,Friday,False,8,9,0,4,2,Premium,Regular,Warming
C0529,2023-03-28,Truck,Basic Wash,0.3578138632329493,0.057142857142857134,5.0,Mall,Credit Card,0.5384615384615385,0.19239993518068382,0.17108934401899673,3.75,0.2128395061728395,2023,3,Tuesday,False,11,7,5,3,1,Standard,Regular,Active
C0423,2022-02-18,Hatchback,Basic Wash,0.34797602214266377,0.06666666666666668,4.0,Airport,Mobile Pay,0.38461538461538464,0.20976340949602978,0.25158800831107153,3.83,0.17185185185185187,2022,2,Friday,False,0,7,0,0,4,Standard,Regular,Active
C0345,2022-12-17,Truck,Basic Wash,0.35703164956827826,0.047619047619047616,1.0,Airport,Mobile Pay,0.07692307692307693,0.0,0.0,1.5,0.6720987654320988,2022,12,Saturday,True,11,7,2,0,4,Standard,New,At-Risk
C0460,2022-02-18,Suv,Premium Wash,0.43480173892114693,0.1619047619047619,5.0,Mall,Credit Card,0.07692307692307693,0.0717549829849295,0.2628673196794301,5.0,0.8212345679012346,2022,2,Friday,False,8,12,0,3,1,Standard,New,At-Risk
C0407,2025-07-26,Hatchback,Interior Detailing,0.5797218628719276,0.47619047619047616,3.0,Airport,Debit Card,0.4615384615384616,0.5849376114081997,0.6073612347877708,3.43,0.20197530864197533,2025,7,Saturday,True,0,10,2,0,2,Standard,Regular,Active
C0740,2022-09-07,Suv,Basic Wash,0.3588969283071092,0.0,2.0,Airport,Debit Card,0.23076923076923078,0.08823529411764705,0.15820718314039775,3.0,0.7219753086419753,2022,9,Wednesday,False,8,7,6,0,2,Standard,New,At-Risk
C0128,2024-07-28,Luxury,Basic Wash,0.34758491531032826,0.047619047619047616,10.0,Suburban,Membership,0.38461538461538464,0.0929346945389726,0.10893440189967349,4.83,0.38123456790123456,2024,7,Sunday,True,2,7,3,4,3,Standard,Regular,Warming
C0377,2024-05-28,Hatchback,Basic Wash,0.35318075152682094,0.047619047619047616,4.0,Mall,Membership,0.38461538461538464,0.09803111327175497,0.11516770555060848,3.67,0.411358024691358,2024,5,Tuesday,False,0,7,5,3,3,Standard,Regular,Warming
C0575,2023-12-12,Truck,Full Service,0.7481685670447367,0.7333333333333334,5.0,Downtown,Debit Card,0.3076923076923077,0.23061902446929183,0.3338676165034135,4.2,0.3664197530864198,2023,12,Tuesday,False,11,9,5,1,2,Premium,Regular,Warming
C0800,2022-02-18,Truck,Deluxe Wash,0.4791773218207528,0.4285714285714286,5.0,Suburban,Cash,0.38461538461538464,0.41446280991735535,0.5015731671119026,20.0,0.6622222222222223,2022,2,Friday,False,11,8,0,4,0,Standard,Regular,At-Risk
C0097,2024-09-27,Van,Interior Detailing,0.5636864827461717,0.5523809523809524,4.0,Airport,Membership,0.3076923076923077,0.30296548371414683,0.4398337785693084,4.2,0.3511111111111111,2024,9,Friday,False,15,10,0,0,3,Standard,Regular,Warming
C0951,2026-07-24,Van,Full Service,0.7289742471193479,0.923809523809524,2.0,Mall,Debit Card,0.4615384615384616,0.6013450008102414,0.6245176610270109,3.71,0.02271604938271605,2026,7,Friday,False,15,9,0,3,2,Premium,Regular,Active
C0261,2022-02-18,Hatchback,Premium Wash,0.43239492764523607,0.18095238095238095,4.0,Airport,Cash,0.4615384615384616,0.32216010371090587,0.33232413178984865,4.29,0.36987654320987656,2022,2,Friday,False,0,12,0,0,0,Standard,Regular,Warming
C0276,2024-02-08,Sedan,Deluxe Wash,0.47150561087878706,0.36190476190476195,4.0,Airport,Debit Card,0.15384615384615385,0.13001134338032733,0.3152270703472841,4.0,0.41333333333333333,2024,2,Thursday,False,6,8,4,0,2,Standard,New,Warming
C0519,2022-02-18,Hatchback,Full Service,0.6603199554739915,0.8380952380952381,2.0,Airport,Mobile Pay,0.15384615384615385,0.16233997731323932,0.394182249925794,3.33,0.8212345679012346,2022,2,Friday,False,0,9,0,0,4,Premium,New,At-Risk
C0795,2022-02-18,Unknown,Full Service,0.7161278919341738,0.7428571428571429,4.0,Suburban,Mobile Pay,0.3076923076923077,0.5100469940042133,0.7433066191748293,3.6,0.5071604938271606,2022,2,Friday,False,14,9,0,4,4,Premium,Regular,Warming
C0316,2024-06-02,Luxury,Deluxe Wash,0.5139256596167154,0.37142857142857144,99.0,Airport,Credit Card,0.15384615384615385,0.16374169502511746,0.39762540813297714,35.0,0.4088888888888889,2024,6,Sunday,True,2,8,3,0,1,Standard,New,Warming
C0371,2022-02-10,Van,Full Service,0.6269254490207288,0.923809523809524,5.0,Highway,Cash,0.15384615384615385,0.24261059795819154,0.5902641733452062,4.0,0.8251851851851852,2022,2,Thursday,False,15,9,4,2,0,Standard,New,At-Risk
C0323,2022-02-18,Van,Full Service,0.7249729233731461,0.9714285714285714,4.0,Highway,Credit Card,0.38461538461538464,0.13318748987198184,0.15808845354704662,3.67,0.4785185185185185,2022,2,Friday,False,15,9,0,2,1,Premium,Regular,Warming
C0660,2025-03-30,Suv,Basic Wash,0.3632592737446975,0.057142857142857134,5.0,Mall,Credit Card,0.3076923076923077,0.17155242262194131,0.2473137429504304,5.6,0.26024691358024693,2025,3,Sunday,True,8,7,3,3,1,Standard,Regular,Active
C0859,2023-07-02,Hatchback,Interior Detailing,0.6348077559493367,0.6761904761904762,5.0,Highway,Mobile Pay,0.15384615384615385,0.25394587587100953,0.6179281685960225,3.67,0.5748148148148148,2023,7,Sunday,True,0,10,3,2,4,Standard,New,Warming
C0963,2023-05-10,Truck,Full Service,0.7439867324528415,0.9714285714285714,1.0,Downtown,Membership,0.15384615384615385,0.2451142440447253,0.5963787474027901,2.0,0.6009876543209877,2023,5,Wednesday,False,11,9,6,1,3,Premium,New,Warming
C0639,2024-12-28,Suv,Interior Detailing,0.5885969794518489,0.5142857142857143,3.0,Highway,Mobile Pay,0.6923076923076923,0.5955355695997406,0.4308696942712972,3.6,0.305679012345679,2024,12,Saturday,True,8,10,2,2,4,Standard,Regular,Active
C0480,2023-09-23,Van,Basic Wash,0.3626575709257198,0.028571428571428553,5.0,Mall,Mobile Pay,0.4615384615384616,0.22682709447415328,0.23253190857821313,4.29,0.3214814814814815,2023,9,Saturday,True,15,7,2,3,4,Standard,Regular,Active
C0102,2024-03-05,Unknown,Deluxe Wash,0.4783048527332351,0.34285714285714286,4.0,Downtown,Credit Card,0.5384615384615385,0.5305704099821746,0.48079548827545265,3.38,0.32641975308641974,2024,3,Tuesday,False,14,8,5,1,1,Standard,Regular,Active
C0610,2021-07-15,Hatchback!,#Premium Wash,0.4162392069556846,0.21904761904761907,5.0,Mall,Mobile Pay,0.15384615384615385,0.10454545454545454,0.2530721282279608,4.0,0.8212345679012346,2021,7,Thursday,False,1,6,4,3,4,Standard,New,At-Risk
C0549,2024-07-06,Sedan,Deluxe Wash,0.49767968350431724,0.3142857142857143,4.0,Highway,Credit Card,0.23076923076923078,0.1801571868416788,0.3265657465123182,4.0,0.39209876543209876,2024,7,Saturday,True,6,8,2,2,1,Standard,New,Warming
C0276,2024-05-24,Luxury,Deluxe Wash,0.501951773519059,0.38095238095238093,4.0,Highway,Cash,0.15384615384615385,0.13001134338032733,0.3152270703472841,4.0,0.41333333333333333,2024,5,Friday,False,2,8,0,2,0,Standard,New,Warming
C0640,2025-10-22,Suv,Full Service,0.6357103101778032,0.8761904761904763,4.0,Suburban,Credit Card,0.4615384615384616,0.6142116350672501,0.6379934698723657,2.57,0.15851851851851853,2025,10,Wednesday,False,8,9,6,4,1,Standard,Regular,Active
C0316,2023-08-07,Suv,Deluxe Wash,0.5241846926802852,0.33333333333333337,4.0,Suburban,Debit Card,0.15384615384615385,0.16374169502511746,0.39762540813297714,35.0,0.4088888888888889,2023,8,Monday,False,8,8,1,4,2,Standard,New,Warming
C0706,2022-02-18,Sedan,Premium Wash,0.41900703992298205,0.21904761904761907,4.0,Mall,Credit Card,0.6153846153846154,0.5343218279047156,0.4296823983377857,3.89,0.3377777777777778,2022,2,Friday,False,6,12,0,3,1,Standard,Regular,Warming
C0362,2023-05-25,Unknown,Premium Wash,0.4103124341887542,0.22857142857142856,4.0,Airport,Credit Card,0.38461538461538464,0.5049343704423919,0.6120510537251409,3.5,0.5935802469135802,2023,5,Thursday,False,14,12,4,0,1,Standard,Regular,Warming
C0436,2024-01-05,Hatchback,Deluxe Wash,0.515339661241313,0.38095238095238093,5.0,Suburban,Membership,0.4615384615384616,0.45841840868578837,0.4749183734045711,4.0,0.48246913580246914,2024,1,Friday,False,0,8,0,4,3,Standard,Regular,Warming
C0876,2024-03-01,Suv,Basic Wash,0.3688551099611902,0.009523809523809518,2.0,Mall,Credit Card,0.5384615384615385,0.21426835196888672,0.1910952804986643,3.88,0.45481481481481484,2024,3,Friday,False,8,7,0,3,1,Standard,Regular,Warming
C0979,2023-11-22,Sedan,Deluxe Wash,0.4836600078221367,0.2952380952380953,4.0,Highway,Mobile Pay,0.4615384615384616,0.3680926916221034,0.38040961709706145,4.14,0.4883950617283951,2023,11,Wednesday,False,6,8,6,2,4,Standard,Regular,Warming
C0031,2022-02-18,Sedan,Basic Wash,0.36464319022834624,0.028571428571428553,5.0,Airport,Credit Card,0.38461538461538464,0.17794522767784796,0.21276343128524786,3.67,0.42419753086419754,2022,2,Friday,False,6,7,0,0,1,Standard,Regular,Warming
C0096,2024-09-23,Suv,Basic Wash,0.36175501669725324,0.0380952380952381,4.0,Downtown,Cash,0.5384615384615385,0.18159131421163505,0.16117542297417634,3.5,0.2637037037037037,2024,9,Monday,False,8,7,1,1,0,Standard,Regular,Active
C0585,2022-06-16,Unknown,Deluxe Wash,0.449588585697524,0.38510138544820627,4.0,Mall,Cash,0.38461538461538464,0.1501863555339491,0.1788661323834966,4.0,0.6424691358024691,2022,6,Thursday,False,14,8,4,3,0,Standard,Regular,Warming
C0707,2022-08-03,Truck,Deluxe Wash,0.49467116940942873,0.34285714285714286,2.0,Highway,Mobile Pay,0.3076923076923077,0.26290714632960616,0.38118135945384385,4.2,0.7392592592592593,2022,8,Wednesday,False,11,8,6,2,4,Standard,Regular,At-Risk
C0767,2022-02-18,Hatchback!,#Premium Wash,0.4233092150786727,0.24761904761904766,1.0,Airport,Credit Card,0.38461538461538464,0.18656619672662453,0.22327100029682398,3.17,0.4893827160493827,2022,2,Friday,False,1,6,0,0,1,Standard,Regular,Warming
C0010,2022-02-18,Suv,Full Service,0.6025865699930805,0.7142857142857143,2.0,Airport,Cash,0.15384615384615385,0.2479581915410792,0.603324428613832,2.33,0.8212345679012346,2022,2,Friday,False,8,9,0,0,0,Standard,New,At-Risk
C0916,2022-02-18,Luxury,Deluxe Wash,0.449588585697524,0.38510138544820627,3.0,Suburban,Mobile Pay,0.6153846153846154,0.3881218603143736,0.3106559810032651,3.78,0.21679012345679013,2022,2,Friday,False,2,8,0,4,4,Standard,Regular,Active
C0042,2022-02-18,Truck,Premium Wash,0.41190694665904515,0.21904761904761907,1.0,Downtown,Mobile Pay,0.5384615384615385,0.4678658240155566,0.42338972989017515,2.25,0.6844444444444444,2022,2,Friday,False,11,12,0,1,4,Standard,Regular,At-Risk
C0215,2021-09-10,Hatchback,Premium Wash,0.41954857246006205,0.21904761904761907,3.0,Mall,Credit Card,0.3076923076923077,0.11053313887538485,0.1578509943603443,3.0,0.8212345679012346,2021,9,Friday,False,0,12,0,3,1,Standard,Regular,At-Risk
C0810,2025-01-30,Truck,Basic Wash,0.371532687505641,0.09523809523809523,4.0,Airport,Cash,0.6153846153846154,0.41441419543023816,0.33208667260314634,3.78,0.2637037037037037,2025,1,Thursday,False,11,7,4,0,0,Standard,Regular,Active
C0529,2023-03-28,Truck,Basic Wash,0.3578138632329493,0.057142857142857134,5.0,Mall,Credit Card,0.5384615384615385,0.19239993518068382,0.17108934401899673,3.75,0.2128395061728395,2023,3,Tuesday,False,11,7,5,3,1,Standard,Regular,Active
C0505,2022-10-28,Luxury,Basic Wash,0.37099115496856105,0.028571428571428553,5.0,Suburban,Credit Card,0.6923076923076923,0.3507292173067574,0.25152864351439597,4.1,0.46913580246913583,2022,10,Friday,False,2,7,0,4,1,Standard,Regular,Warming
C0318,2021-09-20,Nan,Basic Wash,0.35766343752820484,0.057142857142857134,4.0,Mall,Mobile Pay,0.3076923076923077,0.09687246799546263,0.13784505788067677,4.0,0.6888888888888889,2021,9,Monday,False,4,7,1,3,4,Standard,Regular,At-Risk
C0883,2022-11-04,Luxury,Premium Wash,0.4111849032762719,0.20952380952380953,2.0,Airport,Debit Card,0.6153846153846154,0.38609625668449193,0.3089937666963491,3.67,0.6483950617283951,2022,11,Friday,False,2,12,0,0,2,Standard,Regular,Warming
C0829,2022-08-28,Luxury,Premium Wash,0.449588585697524,0.38510138544820627,3.0,Airport,Debit Card,0.38461538461538464,0.21866796305298977,0.2624517661027011,3.5,0.7269135802469135,2022,8,Sunday,True,2,12,3,0,2,Standard,Regular,At-Risk
C0150,2022-02-18,Suv,Full Service,0.7377891934173713,0.9809523809523809,4.0,Airport,Membership,0.3076923076923077,0.4986793064333171,0.7266251113089937,4.0,0.7017283950617285,2022,2,Friday,False,8,9,0,0,3,Premium,Regular,At-Risk
C0717,2022-04-24,Suv,Premium Wash,0.43058981918830297,0.17142857142857146,4.0,Airport,Cash,0.5384615384615385,0.21626154594069028,0.192935589195607,3.75,0.702716049382716,2022,4,Sunday,True,8,12,3,0,0,Standard,Regular,At-Risk
C0930,2022-02-18,Van,Basic Wash,0.347915851860766,0.009523809523809518,3.0,Mall,Debit Card,0.5384615384615385,0.24103062712688375,0.21561294152567528,3.38,0.3797530864197531,2022,2,Friday,False,15,7,0,3,2,Standard,Regular,Warming
C0971,2022-02-18,Sedan,Deluxe Wash,0.5107065495351846,0.33333333333333337,4.0,Airport,Membership,0.6153846153846154,0.5186355533949116,0.41691896705253784,3.78,0.6395061728395062,2022,2,Friday,False,6,8,0,0,3,Standard,Regular,Warming
C0419,2022-09-21,Truck,Premium Wash,0.4261673034688168,0.18095238095238095,4.0,Highway,Credit Card,0.23076923076923078,0.2735213093501863,0.49759572573463934,4.25,0.7150617283950618,2022,9,Wednesday,False,11,12,6,2,1,Standard,New,At-Risk
C0470,2022-01-12,Suv,Full Service,0.6705489033966126,0.8190476190476191,4.0,Airport,Debit Card,0.38461538461538464,0.5029330740560687,0.6096170970614425,4.0,0.8128395061728395,2022,1,Wednesday,False,8,9,6,0,2,Premium,Regular,At-Risk
C0212,2022-02-06,Suv,Basic Wash,0.35128538764704115,0.047619047619047616,4.0,Mall,Credit Card,0.38461538461538464,0.3161400097228974,0.38147818343722173,3.67,0.6646913580246914,2022,2,Sunday,True,8,7,3,3,1,Standard,Regular,At-Risk
C0631,2022-02-18,Luxury,Interior Detailing,0.6288208129005085,0.47619047619047616,5.0,Airport,Membership,0.4615384615384616,0.5902041808458921,0.6128821608785989,4.14,0.19901234567901235,2022,2,Friday,False,2,10,0,0,3,Standard,Regular,Active
C0433,2024-08-23,Hatchback,Basic Wash,0.3685241734107525,0.0380952380952381,4.0,Airport,Debit Card,0.38461538461538464,0.3049019607843137,0.36776491540516476,4.0,0.3683950617283951,2024,8,Friday,False,0,7,0,0,2,Standard,Regular,Warming
C0132,2023-12-28,Suv,Full Service,0.6627267667499023,0.8857142857142858,3.0,Airport,Membership,0.6153846153846154,0.5382433965321666,0.4328880973582665,3.67,0.294320987654321,2023,12,Thursday,False,8,9,4,0,3,Premium,Regular,Active
C0181,2021-07-24,Nan,Full Service,0.6167566713800055,0.9619047619047619,4.0,Airport,Debit Card,0.4615384615384616,0.46491654513044883,0.4817453250222618,3.71,0.7175308641975309,2021,7,Saturday,True,4,9,2,0,2,Standard,Regular,At-Risk
C0912,2024-02-07,Truck,Full Service,0.6608915731520203,0.9047619047619048,5.0,Suburban,Mobile Pay,0.4615384615384616,0.657105817533625,0.6829326209557731,4.14,0.40740740740740744,2024,2,Wednesday,False,11,9,6,4,4,Premium,Regular,Warming
C0873,2021-09-27,Suv,Full Service,0.6858622401395951,0.8095238095238095,5.0,Airport,Membership,0.3076923076923077,0.3352292983309026,0.4871475215197388,4.2,0.3333333333333333,2021,9,Monday,False,8,9,1,0,3,Premium,Regular,Warming
C0901,2022-02-18,Unknown,Unknown,0.449588585697524,0.38510138544820627,4.0,Unknown,Unknown,0.23076923076923078,0.238680926916221,0.43377856930840014,3.25,0.7397530864197531,2022,2,Friday,False,14,13,0,5,5,Standard,New,At-Risk
C0955,2021-07-08,Hatchback,Basic Wash,0.3516163241974789,0.009523809523809518,3.0,Mall,Credit Card,0.38461538461538464,0.25787554691298004,0.3103591570198872,3.33,0.8212345679012346,2021,7,Thursday,False,0,7,4,3,1,Standard,Regular,At-Risk
C0289,2023-09-21,Hatchback,Full Service,0.6287305574776618,0.8380952380952381,5.0,Downtown,Mobile Pay,0.6153846153846154,0.5814940852374008,0.4680914217868804,4.0,0.4474074074074074,2023,9,Thursday,False,0,9,4,1,4,Standard,Regular,Warming
C0611,2021-04-16,Truck,Basic Wash,0.3456594662895996,0.0761904761904762,5.0,Highway,Mobile Pay,0.7692307692307694,0.756781720952844,0.4984861976847729,3.64,0.40839506172839507,2021,4,Friday,False,11,7,0,2,4,Standard,VIP,Warming
C0844,2022-02-18,Sedan,Full Service,0.6557470140497609,0.7238095238095238,2.0,Suburban,Membership,0.4615384615384616,0.7027953330092368,0.7307212822796081,2.57,0.3333333333333333,2022,2,Friday,False,6,9,0,4,3,Standard,Regular,Warming
C0351,2021-09-16,Nan!,#Basic Wash,0.36139399500586666,0.0380952380952381,4.0,Airport,Mobile Pay,0.3076923076923077,0.14280505590666018,0.20516473731077473,3.6,0.8567901234567902,2021,9,Thursday,False,5,2,4,0,4,Standard,Regular,At-Risk
C0709,2022-02-18,Suv!,#Basic Wash,0.35642994674930056,0.0761904761904762,4.0,Airport,Mobile Pay,0.6923076923076923,0.5424161400097229,0.3919857524487979,3.8,0.4523456790123457,2022,2,Friday,False,10,2,0,0,4,Standard,Regular,Warming
C0834,2022-02-18,Sedan,Premium Wash,0.4465650290321611,0.2571428571428571,4.0,Suburban,Mobile Pay,0.4615384615384616,0.33601523253929666,0.346809142178688,4.0,0.5762962962962963,2022,2,Friday,False,6,12,0,4,4,Standard,Regular,Warming
C0019,2021-10-06,Luxury,Premium Wash,0.4143438430759049,0.24761904761904766,4.0,Mall,Mobile Pay,0.38461538461538464,0.2618781396856263,0.3152270703472841,4.67,0.8212345679012346,2021,10,Wednesday,False,2,12,6,3,4,Standard,Regular,At-Risk
C0082,2022-02-18,Suv,Basic Wash,0.3532710069496676,0.057142857142857134,3.0,Suburban,Credit Card,0.3076923076923077,0.2666018473505104,0.3865835559513209,4.8,0.7466666666666667,2022,2,Friday,False,8,7,0,4,1,Standard,Regular,At-Risk
C0406,2021-05-31,Hatchback,Basic Wash,0.3693063870754235,0.019047619047619035,3.0,Airport,Mobile Pay,1.0000000000000002,0.4789904391508669,0.2448204214900564,10.93,0.2795061728395062,2021,5,Monday,False,0,7,1,0,4,Standard,,Active
C0651,2022-02-18,Truck,Premium Wash,0.4370280393513644,0.21904761904761907,4.0,Downtown,Debit Card,0.6923076923076923,0.2725814292659212,0.19424161472246956,4.1,0.8212345679012346,2022,2,Friday,False,11,12,0,1,2,Standard,Regular,At-Risk
C0916,2022-06-12,Suv  !,#  Deluxe Wash,0.5018916032371612,0.38095238095238093,4.0,Mall,Cash,0.6153846153846154,0.3881218603143736,0.3106559810032651,3.78,0.21679012345679013,2022,6,Sunday,True,9,1,3,3,0,Standard,Regular,Active
C0566,2024-12-11,Truck,Full Service,0.6171176930713921,0.7523809523809524,4.0,Highway,Mobile Pay,0.4615384615384616,0.29349376114081993,0.3023449094686851,3.71,0.31407407407407406,2024,12,Wednesday,False,11,9,6,2,4,Standard,Regular,Active
C0236,2023-12-14,Luxury,Premium Wash,0.43531318631727794,0.2380952380952381,5.0,Suburban,Credit Card,0.4615384615384616,0.25112623561821423,0.2579400415553577,4.0,0.43950617283950616,2023,12,Thursday,False,2,12,4,4,1,Standard,Regular,Warming
C0999,2024-02-07,Luxury!,#Interior Detailing,0.583572760913385,0.7142857142857143,4.0,Highway,Mobile Pay,0.5384615384615385,0.34880084265111,0.3143365983971505,16.12,0.46617283950617283,2024,2,Wednesday,False,3,5,6,2,4,Standard,Regular,Warming
C0117,2022-02-18,Truck,Interior Detailing,0.6323106892505792,0.4476190476190476,4.0,Highway,Mobile Pay,0.4615384615384616,0.47715119105493436,0.4945681211041852,4.0,0.762962962962963,2022,2,Friday,False,11,10,0,2,4,Standard,Regular,At-Risk
C0175,2022-08-09,Hatchback,Basic Wash,0.35585832907127174,0.009523809523809518,4.0,Downtown,Cash,0.5384615384615385,0.30422946037919296,0.27349361828435736,3.75,0.3871604938271605,2022,8,Tuesday,False,0,7,5,1,0,Standard,Regular,Warming
C0691,2022-02-18,Luxury,Premium Wash,0.40673230241583685,0.22857142857142856,5.0,Suburban,Membership,0.4615384615384616,0.512258953168044,0.5313149302463639,4.86,0.6888888888888889,2022,2,Friday,False,2,12,0,4,3,Standard,Regular,At-Risk
C0651,2021-09-05,Truck,Basic Wash,0.3651546376244773,0.0761904761904762,4.0,Highway,Mobile Pay,0.6923076923076923,0.2725814292659212,0.19424161472246956,4.1,0.8212345679012346,2021,9,Sunday,True,11,7,3,2,4,Standard,Regular,At-Risk
C0485,2022-02-18,Hatchback,Basic Wash,0.37008860074009453,0.057142857142857134,4.0,Mall,Debit Card,0.5384615384615385,0.3002268676065467,0.26981300089047194,3.75,0.2069135802469136,2022,2,Friday,False,0,7,0,3,2,Standard,Regular,Active
C0146,2023-07-25,Truck,Premium Wash,0.41320060771984723,0.15238095238095237,4.0,Highway,Credit Card,0.3076923076923077,0.15614973262032084,0.2246957554170377,4.0,0.39555555555555555,2023,7,Tuesday,False,11,12,5,2,1,Standard,Regular,Warming
C0835,2022-02-18,Suv,Premium Wash,0.449588585697524,0.38510138544820627,2.0,Mall,Mobile Pay,0.3076923076923077,0.2671366067087992,0.38735529830810334,3.2,0.5758024691358025,2022,2,Friday,False,8,12,0,3,4,Standard,Regular,Warming
C0229,2022-09-17,Truck!,#Basic Wash,0.3526993892716388,0.0380952380952381,1.0,Suburban,Debit Card,0.23076923076923078,0.14530870199319396,0.2627485900860789,2.5,0.717037037037037,2022,9,Saturday,True,13,2,2,4,2,Standard,New,At-Risk
C0262,2022-10-02,Luxury,Premium Wash,0.41738244231174226,0.2761904761904762,5.0,Mall,Credit Card,0.3076923076923077,0.34539782855290874,0.5020480854853071,4.0,0.6098765432098766,2022,10,Sunday,True,2,12,3,3,1,Standard,Regular,Warming
C0868,2022-02-18,Luxury!,#Interior Detailing,0.6425697223141491,0.4285714285714286,4.0,Downtown,Mobile Pay,0.6923076923076923,0.6592691622103387,0.47758978925497175,4.0,0.6834567901234568,2022,2,Friday,False,3,5,0,1,4,Standard,Regular,At-Risk
